detail_id,order_id,item_id,quantity,note
3572,1792,23,1,Ít cay
3573,1792,24,3,
3574,1793,24,3,
3575,1793,23,3,
3576,1794,17,2,
3577,1795,29,1,Nhiều hành
3578,1795,28,1,
3579,1795,30,2,
3580,1796,12,1,
3581,1796,11,2,Đóng gói kỹ
3582,1797,14,1,Nhiều hành
3583,1797,13,3,Ít cay
3584,1798,15,3,
3585,1799,6,3,Đóng gói kỹ
3586,1799,5,3,
3587,1800,1,1,Nhiều hành
3588,1800,3,1,
3589,1801,8,2,
3590,1802,10,1,Ít cay
3591,1803,8,3,
3592,1803,7,2,Nhiều hành
3593,1804,10,1,
3594,1804,11,2,
3595,1805,18,2,
3596,1805,17,1,
3597,1805,16,2,
3598,1806,29,1,
3599,1806,28,1,Ít cay
3600,1806,30,3,
3601,1807,24,2,Ít cay
3602,1807,22,2,Đóng gói kỹ
3603,1807,23,2,Nhiều hành
3604,1808,20,2,Ít cay
3605,1808,19,3,Đóng gói kỹ
3606,1808,21,2,Đóng gói kỹ
3607,1809,1,1,
3608,1810,1,2,Ít cay
3609,1811,29,2,
3610,1811,30,1,
3611,1811,28,2,
3612,1812,6,2,
3613,1812,4,1,
3614,1812,5,2,
3615,1813,22,1,Đóng gói kỹ
3616,1813,23,2,Nhiều hành
3617,1814,18,2,Nhiều hành
3618,1814,17,3,Ít cay
3619,1814,16,3,
3620,1815,9,1,
3621,1816,10,3,
3622,1817,24,2,Ít cay
3623,1817,23,3,
3624,1818,30,2,
3625,1819,6,2,Đóng gói kỹ
3626,1819,4,1,
3627,1819,5,2,Ít cay
3628,1820,22,3,Đóng gói kỹ
3629,1820,23,1,Ít cay
3630,1821,16,1,
3631,1821,17,1,Ít cay
3632,1821,18,3,Đóng gói kỹ
3633,1822,14,2,
3634,1823,4,3,
3635,1823,6,1,Nhiều hành
3636,1823,5,3,
3637,1824,10,2,
3638,1825,17,1,
3639,1826,26,3,
3640,1826,25,1,
3641,1826,27,3,
3642,1827,11,3,Đóng gói kỹ
3643,1827,10,1,Đóng gói kỹ
3644,1827,12,1,
3645,1828,14,3,Ít cay
3646,1828,13,3,
3647,1828,15,3,
3648,1829,12,1,Đóng gói kỹ
3649,1830,15,2,Đóng gói kỹ
3650,1831,26,3,Đóng gói kỹ
3651,1832,28,3,
3652,1832,30,2,Ít cay
3653,1832,29,3,
3654,1833,19,1,
3655,1833,20,1,
3656,1834,15,2,Nhiều hành
3657,1834,13,2,Nhiều hành
3658,1834,14,1,Nhiều hành
3659,1835,22,1,Nhiều hành
3660,1836,3,2,Đóng gói kỹ
3661,1836,1,1,Nhiều hành
3662,1836,2,3,
3663,1837,11,2,
3664,1837,10,3,Đóng gói kỹ
3665,1838,14,3,Ít cay
3666,1838,15,3,
3667,1839,23,1,Đóng gói kỹ
3668,1839,24,3,Ít cay
3669,1839,22,2,
3670,1840,14,1,Đóng gói kỹ
3671,1840,13,2,
3672,1840,15,3,Ít cay
3673,1841,22,3,
3674,1842,17,3,
3675,1842,16,3,Nhiều hành
3676,1842,18,3,
3677,1843,18,2,Nhiều hành
3678,1843,16,3,
3679,1843,17,1,Đóng gói kỹ
3680,1844,13,3,
3681,1844,15,3,
3682,1845,13,2,Ít cay
3683,1846,17,3,Nhiều hành
3684,1846,16,3,
3685,1846,18,3,Nhiều hành
3686,1847,30,3,Đóng gói kỹ
3687,1848,26,3,
3688,1849,18,2,
3689,1850,26,3,Nhiều hành
3690,1851,28,2,
3691,1851,29,1,
3692,1851,30,3,Ít cay
3693,1852,7,2,Ít cay
3694,1853,21,1,
3695,1853,19,2,
3696,1854,4,3,Ít cay
3697,1854,5,3,
3698,1854,6,1,Nhiều hành
3699,1855,2,1,
3700,1855,3,1,
3701,1856,27,1,Ít cay
3702,1856,25,2,
3703,1857,15,2,
3704,1858,8,3,
3705,1858,9,2,
3706,1858,7,3,Nhiều hành
3707,1859,13,1,Nhiều hành
3708,1859,15,3,Nhiều hành
3709,1859,14,1,
3710,1860,7,2,Nhiều hành
3711,1860,9,2,Ít cay
3712,1861,5,3,
3713,1861,6,2,Nhiều hành
3714,1862,22,2,
3715,1862,24,2,
3716,1862,23,3,
3717,1863,1,3,
3718,1863,2,3,Đóng gói kỹ
3719,1863,3,3,
3720,1864,5,2,Ít cay
3721,1864,4,1,
3722,1864,6,1,
3723,1865,26,3,Ít cay
3724,1865,25,3,
3725,1866,17,3,Nhiều hành
3726,1867,13,1,
3727,1868,25,2,
3728,1869,22,1,Ít cay
3729,1869,23,2,
3730,1869,24,2,
3731,1870,4,3,
3732,1870,5,3,Ít cay
3733,1870,6,2,
3734,1871,8,2,Ít cay
3735,1871,7,2,Ít cay
3736,1872,18,2,
3737,1872,17,3,
3738,1873,23,2,
3739,1873,22,2,
3740,1874,13,2,
3741,1874,14,1,Nhiều hành
3742,1874,15,1,Nhiều hành
3743,1875,3,2,Nhiều hành
3744,1875,2,1,
3745,1876,4,3,Đóng gói kỹ
3746,1876,5,3,
3747,1876,6,2,
3748,1877,6,3,Nhiều hành
3749,1877,4,3,Đóng gói kỹ
3750,1878,22,1,
3751,1878,23,1,
3752,1879,14,2,
3753,1879,15,3,Nhiều hành
3754,1879,13,2,
3755,1880,30,2,
3756,1880,29,1,Đóng gói kỹ
3757,1880,28,1,Nhiều hành
3758,1881,25,2,Đóng gói kỹ
3759,1881,26,1,Đóng gói kỹ
3760,1881,27,1,
3761,1882,9,1,
3762,1882,7,3,
3763,1882,8,1,
3764,1883,24,2,
3765,1883,23,2,Ít cay
3766,1883,22,3,
3767,1884,30,1,
3768,1884,28,3,
3769,1884,29,3,
3770,1885,9,3,Ít cay
3771,1886,29,3,
3772,1887,25,2,Ít cay
3773,1887,26,1,Ít cay
3774,1888,17,2,
3775,1888,16,1,Ít cay
3776,1888,18,1,Ít cay
3777,1889,22,1,Đóng gói kỹ
3778,1889,23,1,
3779,1890,3,3,Ít cay
3780,1891,5,1,
3781,1891,4,3,Ít cay
3782,1891,6,1,
3783,1892,1,1,Đóng gói kỹ
3784,1893,30,2,
3785,1893,29,3,
3786,1893,28,1,
3787,1894,23,1,
3788,1895,7,2,
3789,1896,14,1,Ít cay
3790,1897,4,3,
3791,1898,13,3,Ít cay
3792,1898,15,2,
3793,1899,19,1,
3794,1899,20,3,
3795,1900,20,2,Ít cay
3796,1900,19,1,Ít cay
3797,1901,29,3,Đóng gói kỹ
3798,1901,30,3,
3799,1901,28,2,
3800,1902,7,3,Đóng gói kỹ
3801,1903,19,1,
3802,1904,10,2,
3803,1905,10,1,Đóng gói kỹ
3804,1905,12,2,Đóng gói kỹ
3805,1906,20,1,
3806,1906,19,3,Nhiều hành
3807,1906,21,1,
3808,1907,11,2,Nhiều hành
3809,1908,26,3,Ít cay
3810,1908,27,2,
3811,1908,25,2,
3812,1909,3,1,
3813,1909,2,3,Ít cay
3814,1909,1,3,
3815,1910,19,2,Nhiều hành
3816,1911,28,1,
3817,1912,12,1,
3818,1913,1,2,
3819,1913,3,2,Ít cay
3820,1913,2,3,
3821,1914,29,2,
3822,1914,30,2,Nhiều hành
3823,1915,4,2,Ít cay
3824,1915,5,1,
3825,1916,24,2,Đóng gói kỹ
3826,1916,22,3,Nhiều hành
3827,1917,9,3,
3828,1918,14,3,
3829,1918,13,2,Nhiều hành
3830,1919,26,2,
3831,1919,27,2,
3832,1920,6,1,Đóng gói kỹ
3833,1920,5,3,
3834,1920,4,1,
3835,1921,15,1,Ít cay
3836,1921,14,3,Ít cay
3837,1922,14,3,
3838,1922,15,1,
3839,1922,13,2,Đóng gói kỹ
3840,1923,11,2,
3841,1924,1,1,
3842,1925,10,3,Đóng gói kỹ
3843,1926,21,3,
3844,1927,3,1,Đóng gói kỹ
3845,1928,5,2,
3846,1928,6,2,Ít cay
3847,1928,4,3,Đóng gói kỹ
3848,1929,22,3,Đóng gói kỹ
3849,1930,7,2,Nhiều hành
3850,1930,9,3,
3851,1930,8,1,
3852,1931,11,2,
3853,1931,12,2,
3854,1931,10,3,
3855,1932,19,1,Đóng gói kỹ
3856,1932,21,1,
3857,1932,20,1,
3858,1933,10,1,Đóng gói kỹ
3859,1934,8,1,
3860,1934,9,3,Đóng gói kỹ
3861,1934,7,2,
3862,1935,24,2,
3863,1935,23,2,Đóng gói kỹ
3864,1935,22,3,
3865,1936,19,2,
3866,1936,21,1,
3867,1937,16,3,Nhiều hành
3868,1938,1,2,
3869,1938,3,3,
3870,1939,28,3,
3871,1940,7,1,
3872,1941,14,1,
3873,1941,13,1,Nhiều hành
3874,1941,15,1,
3875,1942,24,3,Ít cay
3876,1942,22,2,
3877,1942,23,3,
3878,1943,13,3,Nhiều hành
3879,1943,14,2,
3880,1943,15,2,
3881,1944,23,2,Nhiều hành
3882,1945,3,3,
3883,1945,1,3,Đóng gói kỹ
3884,1946,25,1,Đóng gói kỹ
3885,1946,27,2,
3886,1947,22,2,
3887,1948,10,2,
3888,1948,12,3,Ít cay
3889,1948,11,2,
3890,1949,2,3,
3891,1949,1,1,Nhiều hành
3892,1950,5,3,
3893,1950,4,1,Ít cay
3894,1951,19,3,
3895,1952,30,3,Đóng gói kỹ
3896,1952,28,3,Ít cay
3897,1953,8,3,Đóng gói kỹ
3898,1954,9,1,
3899,1954,7,3,
3900,1955,13,2,
3901,1955,15,3,
3902,1955,14,1,Đóng gói kỹ
3903,1956,16,2,
3904,1957,29,2,Ít cay
3905,1958,2,3,Đóng gói kỹ
3906,1958,3,1,
3907,1958,1,1,
3908,1959,12,2,Nhiều hành
3909,1959,11,2,Nhiều hành
3910,1959,10,3,
3911,1960,20,2,Nhiều hành
3912,1961,12,1,Đóng gói kỹ
3913,1961,11,1,Nhiều hành
3914,1961,10,3,
3915,1962,14,1,Ít cay
3916,1963,14,1,
3917,1964,25,3,
3918,1964,27,2,Ít cay
3919,1965,5,1,
3920,1965,6,2,
3921,1965,4,2,Ít cay
3922,1966,23,1,
3923,1967,29,3,Đóng gói kỹ
3924,1967,28,3,
3925,1968,24,1,Ít cay
3926,1969,10,1,
3927,1969,12,3,
3928,1970,12,1,Đóng gói kỹ
3929,1970,10,1,
3930,1970,11,3,Nhiều hành
3931,1971,6,3,Ít cay
3932,1971,5,1,
3933,1972,20,3,Ít cay
3934,1972,19,1,
3935,1972,21,2,
3936,1973,7,3,
3937,1974,3,1,
3938,1974,1,1,Đóng gói kỹ
3939,1974,2,1,
3940,1975,2,2,Đóng gói kỹ
3941,1975,1,2,
3942,1976,24,3,
3943,1976,23,1,Nhiều hành
3944,1976,22,3,Ít cay
3945,1977,21,1,
3946,1977,19,1,Ít cay
3947,1978,14,3,
3948,1978,13,1,
3949,1978,15,1,
3950,1979,10,1,
3951,1979,12,2,
3952,1980,26,1,
3953,1980,27,2,Đóng gói kỹ
3954,1980,25,3,
3955,1981,27,1,
3956,1982,13,2,
3957,1983,3,3,
3958,1983,1,1,Ít cay
3959,1984,21,2,
3960,1985,25,3,
3961,1986,23,1,Đóng gói kỹ
3962,1986,24,3,Nhiều hành
3963,1987,24,2,Ít cay
3964,1987,23,3,
3965,1987,22,1,
3966,1988,2,1,
3967,1989,7,1,
3968,1990,30,3,Ít cay
3969,1990,29,3,
3970,1990,28,3,Ít cay
3971,1991,9,1,Đóng gói kỹ
3972,1991,8,1,Ít cay
3973,1992,2,2,
3974,1992,1,2,
3975,1993,27,3,
3976,1994,15,1,Đóng gói kỹ
3977,1994,13,1,Đóng gói kỹ
3978,1995,26,2,Ít cay
3979,1996,12,1,Nhiều hành
3980,1996,10,2,
3981,1997,13,3,
3982,1997,14,1,
3983,1998,2,1,Đóng gói kỹ
3984,1998,1,1,
3985,1999,18,2,Đóng gói kỹ
3986,1999,16,1,
3987,2000,26,1,
3988,2001,6,3,
3989,2001,5,2,Ít cay
3990,2001,4,1,
3991,2002,9,2,
3992,2003,29,1,Đóng gói kỹ
3993,2003,30,3,Nhiều hành
3994,2004,9,1,
3995,2004,8,2,
3996,2005,12,3,
3997,2005,11,3,
3998,2005,10,3,
3999,2006,24,2,Nhiều hành
4000,2006,22,2,
4001,2007,22,3,
4002,2007,23,1,Ít cay
4003,2007,24,3,Ít cay
4004,2008,15,2,Nhiều hành
4005,2009,23,1,Nhiều hành
4006,2010,10,2,
4007,2011,6,1,Đóng gói kỹ
4008,2011,4,2,Ít cay
4009,2012,12,3,
4010,2012,11,1,Nhiều hành
4011,2012,10,1,
4012,2013,9,3,
4013,2013,8,2,Nhiều hành
4014,2014,15,2,Ít cay
4015,2015,5,1,Đóng gói kỹ
4016,2016,25,3,
4017,2016,27,2,Nhiều hành
4018,2016,26,2,
4019,2017,4,1,Ít cay
4020,2017,6,2,
4021,2018,12,3,Ít cay
4022,2018,11,3,
4023,2018,10,2,
4024,2019,19,2,Nhiều hành
4025,2019,20,3,Nhiều hành
4026,2019,21,2,Ít cay
4027,2020,4,3,Đóng gói kỹ
4028,2020,5,2,
4029,2021,21,1,
4030,2022,18,2,
4031,2022,16,2,Ít cay
4032,2023,16,3,Ít cay
4033,2023,17,3,Nhiều hành
4034,2024,25,3,
4035,2025,11,3,
4036,2025,12,2,
4037,2025,10,2,
4038,2026,26,1,
4039,2026,27,2,
4040,2026,25,1,Ít cay
4041,2027,12,1,
4042,2028,28,2,
4043,2029,25,2,Đóng gói kỹ
4044,2029,27,2,
4045,2029,26,1,Đóng gói kỹ
4046,2030,24,3,
4047,2030,22,2,
4048,2030,23,2,
4049,2031,28,3,
4050,2031,29,2,
4051,2032,12,2,
4052,2032,10,2,
4053,2033,19,3,Nhiều hành
4054,2033,20,3,Đóng gói kỹ
4055,2034,24,1,
4056,2034,22,2,Đóng gói kỹ
4057,2034,23,1,Đóng gói kỹ
4058,2035,23,1,
4059,2035,24,2,Ít cay
4060,2035,22,3,
4061,2036,23,1,Nhiều hành
4062,2037,3,2,
4063,2038,9,3,
4064,2038,8,3,
4065,2039,15,2,
4066,2040,19,2,Đóng gói kỹ
4067,2040,20,3,
4068,2041,7,1,
4069,2041,8,2,Nhiều hành
4070,2042,27,3,Ít cay
4071,2043,9,2,Đóng gói kỹ
4072,2043,8,2,
4073,2044,11,1,
4074,2044,10,3,Đóng gói kỹ
4075,2045,11,1,
4076,2046,7,1,
4077,2046,8,2,Đóng gói kỹ
4078,2046,9,2,Đóng gói kỹ
4079,2047,10,3,
4080,2047,12,1,
4081,2048,4,1,
4082,2048,5,3,Nhiều hành
4083,2048,6,2,
4084,2049,19,1,
4085,2049,21,2,
4086,2050,18,2,
4087,2051,5,3,
4088,2052,24,3,Nhiều hành
4089,2052,23,3,Ít cay
4090,2052,22,3,Đóng gói kỹ
4091,2053,5,3,
4092,2054,3,1,
4093,2054,2,3,
4094,2054,1,1,Đóng gói kỹ
4095,2055,17,1,
4096,2056,11,3,Ít cay
4097,2056,12,1,
4098,2057,6,2,
4099,2057,4,3,Nhiều hành
4100,2057,5,2,Nhiều hành
4101,2058,27,1,Ít cay
4102,2058,26,1,
4103,2059,27,2,Đóng gói kỹ
4104,2060,2,2,Ít cay
4105,2061,4,2,Nhiều hành
4106,2062,7,3,
4107,2062,9,3,Ít cay
4108,2063,20,2,
4109,2063,19,2,
4110,2064,1,1,
4111,2064,2,2,
4112,2064,3,2,
4113,2065,27,2,
4114,2065,25,3,Ít cay
4115,2066,10,2,
4116,2066,12,1,Ít cay
4117,2066,11,1,Ít cay
4118,2067,1,2,
4119,2067,2,1,Nhiều hành
4120,2067,3,3,
4121,2068,29,3,
4122,2069,19,1,
4123,2069,20,3,Đóng gói kỹ
4124,2070,25,3,Ít cay
4125,2071,7,1,Đóng gói kỹ
4126,2071,8,3,
4127,2072,21,1,
4128,2073,17,3,
4129,2073,18,2,
4130,2073,16,3,
4131,2074,22,1,Nhiều hành
4132,2075,6,1,Nhiều hành
4133,2076,6,3,Nhiều hành
4134,2076,5,3,
4135,2076,4,2,
4136,2077,27,3,
4137,2078,15,2,
4138,2078,13,3,Ít cay
4139,2078,14,3,Nhiều hành
4140,2079,10,3,
4141,2079,12,1,
4142,2079,11,1,
4143,2080,3,3,Ít cay
4144,2081,30,2,
4145,2082,1,1,Đóng gói kỹ
4146,2083,19,3,
4147,2083,21,1,Nhiều hành
4148,2084,15,2,Đóng gói kỹ
4149,2084,13,2,
4150,2085,10,3,
4151,2085,12,2,
4152,2085,11,2,Ít cay
4153,2086,26,2,
4154,2087,2,2,Đóng gói kỹ
4155,2087,1,1,
4156,2088,14,3,
4157,2088,13,1,Nhiều hành
4158,2089,4,1,
4159,2089,6,2,Ít cay
4160,2090,22,1,
4161,2090,24,3,
4162,2091,2,2,
4163,2091,1,1,
4164,2092,23,3,
4165,2093,16,2,
4166,2093,18,3,Đóng gói kỹ
4167,2094,28,3,
4168,2095,23,1,Đóng gói kỹ
4169,2095,24,3,
4170,2096,26,1,Ít cay
4171,2096,27,2,Đóng gói kỹ
4172,2097,3,3,
4173,2098,23,1,
4174,2099,2,3,Nhiều hành
4175,2099,1,2,
4176,2100,23,3,Ít cay
4177,2101,15,2,
4178,2101,14,1,
4179,2101,13,3,
4180,2102,7,2,
4181,2103,13,2,
4182,2104,20,3,Ít cay
4183,2104,19,3,Ít cay
4184,2105,7,1,
4185,2105,9,3,
4186,2106,18,3,Đóng gói kỹ
4187,2106,17,3,Ít cay
4188,2106,16,2,
4189,2107,30,3,
4190,2107,29,3,
4191,2107,28,2,Ít cay
4192,2108,25,2,
4193,2109,9,3,Đóng gói kỹ
4194,2110,17,1,Nhiều hành
4195,2111,26,3,Ít cay
4196,2112,19,1,Nhiều hành
4197,2112,21,3,
4198,2112,20,1,
4199,2113,6,1,
4200,2113,5,3,
4201,2114,5,2,Nhiều hành
4202,2114,4,1,Đóng gói kỹ
4203,2114,6,3,
4204,2115,12,1,
4205,2115,10,3,
4206,2115,11,2,Nhiều hành
4207,2116,12,2,Nhiều hành
4208,2116,11,2,
4209,2116,10,3,
4210,2117,22,2,
4211,2117,23,2,Đóng gói kỹ
4212,2117,24,3,Ít cay
4213,2118,23,2,
4214,2119,7,2,Nhiều hành
4215,2120,2,1,Đóng gói kỹ
4216,2120,3,1,
4217,2121,7,1,Đóng gói kỹ
4218,2121,8,3,Nhiều hành
4219,2121,9,3,
4220,2122,8,1,
4221,2122,9,1,
4222,2122,7,3,
4223,2123,21,2,Ít cay
4224,2124,30,1,Nhiều hành
4225,2124,29,3,Đóng gói kỹ
4226,2124,28,3,Ít cay
4227,2125,4,3,Nhiều hành
4228,2125,5,1,Đóng gói kỹ
4229,2125,6,2,
4230,2126,26,3,
4231,2126,25,3,
4232,2126,27,3,
4233,2127,4,3,Nhiều hành
4234,2127,5,2,Đóng gói kỹ
4235,2127,6,3,Ít cay
4236,2128,30,1,Đóng gói kỹ
4237,2128,29,2,Nhiều hành
4238,2129,28,3,
4239,2129,29,1,
4240,2130,19,2,
4241,2130,20,3,
4242,2130,21,2,Nhiều hành
4243,2131,10,1,
4244,2131,12,1,
4245,2131,11,3,Đóng gói kỹ
4246,2132,18,2,
4247,2132,17,1,Nhiều hành
4248,2132,16,1,
4249,2133,10,2,Ít cay
4250,2133,12,2,Ít cay
4251,2133,11,3,
4252,2134,20,1,Đóng gói kỹ
4253,2134,21,2,
4254,2135,10,2,
4255,2136,26,1,Nhiều hành
4256,2136,25,1,Nhiều hành
4257,2137,24,2,Ít cay
4258,2137,23,1,Nhiều hành
4259,2137,22,1,Ít cay
4260,2138,8,1,Nhiều hành
4261,2139,18,1,
4262,2139,17,2,Nhiều hành
4263,2139,16,3,Nhiều hành
4264,2140,4,1,
4265,2140,6,2,
4266,2140,5,3,
4267,2141,19,2,
4268,2141,21,3,Đóng gói kỹ
4269,2142,19,2,Ít cay
4270,2143,19,1,Đóng gói kỹ
4271,2143,21,2,
4272,2144,26,3,Nhiều hành
4273,2144,27,2,
4274,2144,25,1,Đóng gói kỹ
4275,2145,20,2,
4276,2145,19,1,Ít cay
4277,2145,21,2,
4278,2146,22,2,
4279,2146,23,2,Nhiều hành
4280,2147,4,2,
4281,2148,25,2,Ít cay
4282,2149,28,1,Nhiều hành
4283,2149,30,3,
4284,2149,29,3,
4285,2150,16,1,Ít cay
4286,2151,11,1,Nhiều hành
4287,2151,12,3,
4288,2152,18,1,
4289,2152,16,3,Đóng gói kỹ
4290,2152,17,2,
4291,2153,16,1,Nhiều hành
4292,2153,18,3,
4293,2153,17,1,Đóng gói kỹ
4294,2154,5,3,
4295,2155,16,1,
4296,2155,17,3,Ít cay
4297,2155,18,1,Nhiều hành
4298,2156,5,2,Đóng gói kỹ
4299,2157,26,2,
4300,2158,16,2,Ít cay
4301,2159,19,2,Đóng gói kỹ
4302,2160,5,1,Nhiều hành
4303,2161,8,1,
4304,2161,7,3,Ít cay
4305,2161,9,2,
4306,2162,11,1,Ít cay
4307,2162,12,3,Đóng gói kỹ
4308,2162,10,2,Đóng gói kỹ
4309,2163,15,3,Nhiều hành
4310,2163,13,2,Ít cay
4311,2164,4,3,
4312,2165,8,2,Ít cay
4313,2165,7,2,Ít cay
4314,2165,9,2,
4315,2166,16,2,
4316,2167,13,1,Nhiều hành
4317,2167,14,1,
4318,2168,24,1,Đóng gói kỹ
4319,2169,27,1,
4320,2169,25,3,Đóng gói kỹ
4321,2169,26,1,Ít cay
4322,2170,25,2,Ít cay
4323,2170,26,1,
4324,2171,1,3,
4325,2172,24,2,
4326,2173,4,3,
4327,2173,5,1,Đóng gói kỹ
4328,2174,25,3,
4329,2175,29,1,
4330,2175,30,3,
4331,2175,28,3,
4332,2176,20,3,
4333,2177,8,1,
4334,2177,7,3,
4335,2178,15,3,Đóng gói kỹ
4336,2178,13,1,
4337,2178,14,3,
4338,2179,13,3,
4339,2180,24,2,Nhiều hành
4340,2181,2,3,Nhiều hành
4341,2182,26,1,
4342,2183,30,3,
4343,2184,15,1,Đóng gói kỹ
4344,2185,8,3,Ít cay
4345,2186,15,2,
4346,2186,13,2,Ít cay
4347,2187,30,2,Đóng gói kỹ
4348,2188,19,3,Ít cay
4349,2188,20,3,Ít cay
4350,2189,4,2,
4351,2189,6,3,
4352,2190,27,2,Ít cay
4353,2191,21,2,
4354,2191,20,1,
4355,2191,19,3,Ít cay
4356,2192,13,3,Nhiều hành
4357,2193,20,2,
4358,2193,19,1,
4359,2194,15,2,Nhiều hành
4360,2195,27,1,
4361,2195,25,3,Đóng gói kỹ
4362,2195,26,3,Ít cay
4363,2196,24,1,Ít cay
4364,2196,23,3,
4365,2196,22,2,
4366,2197,12,1,Đóng gói kỹ
4367,2198,18,1,
4368,2199,12,1,
4369,2200,11,3,
4370,2200,12,2,
4371,2201,29,3,
4372,2201,30,3,Ít cay
4373,2201,28,1,
4374,2202,28,1,
4375,2202,30,1,
4376,2202,29,1,Nhiều hành
4377,2203,6,2,Ít cay
4378,2203,4,3,
4379,2204,1,1,
4380,2204,3,2,Ít cay
4381,2204,2,3,Ít cay
4382,2205,21,3,
4383,2205,20,2,
4384,2205,19,2,Đóng gói kỹ
4385,2206,18,1,
4386,2206,17,1,
4387,2206,16,2,
4388,2207,7,2,Ít cay
4389,2208,16,1,
4390,2209,6,1,Đóng gói kỹ
4391,2209,5,2,Nhiều hành
4392,2210,16,3,
4393,2211,16,2,
4394,2211,17,2,Nhiều hành
4395,2211,18,1,
4396,2212,5,1,
4397,2212,4,1,
4398,2213,13,3,Đóng gói kỹ
4399,2213,15,1,Đóng gói kỹ
4400,2214,12,1,Nhiều hành
4401,2214,11,1,Đóng gói kỹ
4402,2215,10,3,
4403,2216,4,2,Đóng gói kỹ
4404,2217,7,1,Đóng gói kỹ
4405,2217,9,2,Ít cay
4406,2218,13,3,Đóng gói kỹ
4407,2218,15,3,Đóng gói kỹ
4408,2219,14,2,
4409,2219,15,2,
4410,2220,18,1,
4411,2220,17,1,Ít cay
4412,2220,16,2,
4413,2221,2,3,
4414,2222,12,2,Ít cay
4415,2222,10,3,Đóng gói kỹ
4416,2223,13,2,Nhiều hành
4417,2223,14,1,
4418,2224,18,2,
4419,2225,2,2,
4420,2225,3,2,Ít cay
4421,2225,1,2,
4422,2226,30,3,Ít cay
4423,2226,29,3,Đóng gói kỹ
4424,2226,28,2,Đóng gói kỹ
4425,2227,6,1,Nhiều hành
4426,2228,5,3,
4427,2228,6,2,Ít cay
4428,2229,19,2,
4429,2230,4,2,
4430,2231,2,2,
4431,2231,1,2,
4432,2231,3,2,Ít cay
4433,2232,2,2,Ít cay
4434,2233,20,3,
4435,2234,1,2,Ít cay
4436,2235,24,3,
4437,2235,23,2,Nhiều hành
4438,2236,2,3,
4439,2236,3,2,Đóng gói kỹ
4440,2237,3,2,Đóng gói kỹ
4441,2238,30,3,Nhiều hành
4442,2239,19,3,
4443,2239,21,2,Đóng gói kỹ
4444,2240,3,3,Ít cay
4445,2241,20,1,
4446,2241,19,2,
4447,2242,22,3,
4448,2242,23,2,
4449,2243,10,2,
4450,2244,3,2,
4451,2244,2,2,
4452,2244,1,2,Nhiều hành
4453,2245,4,1,Đóng gói kỹ
4454,2245,6,2,Nhiều hành
4455,2246,28,1,Đóng gói kỹ
4456,2246,30,2,Đóng gói kỹ
4457,2247,27,1,
4458,2247,26,3,Ít cay
4459,2247,25,3,Đóng gói kỹ
4460,2248,27,1,
4461,2248,26,2,Nhiều hành
4462,2249,3,3,
4463,2249,1,1,Ít cay
4464,2250,9,2,Ít cay
4465,2250,8,1,
4466,2250,7,2,Ít cay
4467,2251,28,2,Nhiều hành
4468,2252,24,2,Ít cay
4469,2253,8,3,Ít cay
4470,2253,7,2,
4471,2253,9,3,
4472,2254,25,3,Đóng gói kỹ
4473,2255,15,3,
4474,2256,28,1,
4475,2256,29,2,Ít cay
4476,2256,30,3,
4477,2257,8,2,Đóng gói kỹ
4478,2257,9,3,
4479,2258,16,2,
4480,2258,18,3,
4481,2258,17,1,
4482,2259,27,1,Đóng gói kỹ
4483,2260,30,1,
4484,2260,28,2,Đóng gói kỹ
4485,2260,29,3,
4486,2261,23,3,Đóng gói kỹ
4487,2261,22,3,
4488,2262,3,2,
4489,2262,2,2,
4490,2262,1,3,
4491,2263,17,3,Ít cay
4492,2263,18,2,Ít cay
4493,2263,16,3,
4494,2264,17,2,
4495,2265,29,1,
4496,2265,28,1,
4497,2266,19,1,
4498,2266,20,1,Đóng gói kỹ
4499,2267,6,3,Ít cay
4500,2267,5,1,Nhiều hành
4501,2267,4,3,
4502,2268,22,3,Ít cay
4503,2269,19,2,
4504,2269,21,2,Đóng gói kỹ
4505,2269,20,1,
4506,2270,9,1,Đóng gói kỹ
4507,2270,8,3,
4508,2271,7,2,
4509,2271,9,3,Đóng gói kỹ
4510,2272,19,2,
4511,2273,5,1,
4512,2274,29,1,
4513,2274,30,1,Ít cay
4514,2275,23,2,
4515,2275,24,1,
4516,2275,22,2,Nhiều hành
4517,2276,7,3,
4518,2277,1,2,
4519,2277,3,1,Ít cay
4520,2278,17,1,
4521,2278,16,2,Đóng gói kỹ
4522,2279,12,2,
4523,2280,30,3,
4524,2280,29,3,Đóng gói kỹ
4525,2281,11,2,
4526,2282,28,2,Đóng gói kỹ
4527,2282,29,1,Đóng gói kỹ
4528,2282,30,3,Nhiều hành
4529,2283,21,1,
4530,2284,8,2,
4531,2284,9,3,Nhiều hành
4532,2284,7,1,Ít cay
4533,2285,3,2,Ít cay
4534,2285,1,1,
4535,2286,4,2,
4536,2286,5,1,
4537,2286,6,1,Ít cay
4538,2287,8,3,Đóng gói kỹ
4539,2287,9,3,
4540,2288,6,2,
4541,2289,15,3,Ít cay
4542,2289,14,2,
4543,2290,17,1,Nhiều hành
4544,2290,16,2,
4545,2291,4,3,Ít cay
4546,2291,6,1,Ít cay
4547,2292,27,1,
4548,2292,26,2,
4549,2292,25,3,Ít cay
4550,2293,16,2,Nhiều hành
4551,2293,17,2,
4552,2294,28,1,
