review_id,user_id,restaurant_id,rating,comment,created_at
1573,36,1,3,Hơi ít so với hình nhưng ngon,2026-05-09 23:16:01.300168
1574,22,8,4,Đồ ăn nóng hổi ngon miệng,2026-05-05 03:05:01.300168
1575,55,10,4,Hơi ít so với hình nhưng ngon,2026-04-22 00:37:01.300168
1576,3,5,5,Đóng gói cẩn thận sạch sẽ,2026-05-19 18:12:01.300168
1577,8,1,4,Đồ ăn nóng hổi ngon miệng,2026-04-25 22:25:01.300168
1578,49,10,3,Đóng gói cẩn thận sạch sẽ,2026-04-25 21:55:01.300168
1579,61,9,4,Hơi ít so với hình nhưng ngon,2026-04-22 00:11:01.300168
1580,98,9,5,Hơi ít so với hình nhưng ngon,2026-04-25 11:35:01.300168
1581,71,3,4,Đóng gói cẩn thận sạch sẽ,2026-05-07 05:45:01.300168
1582,98,5,3,Đóng gói cẩn thận sạch sẽ,2026-05-01 03:35:01.300168
1583,18,10,5,Hơi ít so với hình nhưng ngon,2026-05-17 21:56:01.300168
1584,45,5,4,"Ăn vừa vị, giá cả hợp lý",2026-05-14 19:26:01.300168
1585,15,6,5,Đóng gói cẩn thận sạch sẽ,2026-05-08 17:40:01.300168
1586,100,1,4,Hơi ít so với hình nhưng ngon,2026-05-12 01:55:01.300168
1587,32,4,4,"Ăn vừa vị, giá cả hợp lý",2026-05-08 15:12:01.300168
1588,20,9,5,Đồ ăn nóng hổi ngon miệng,2026-04-21 09:15:01.300168
1589,58,2,4,Hơi ít so với hình nhưng ngon,2026-05-02 01:02:01.300168
1590,31,5,4,"Ăn vừa vị, giá cả hợp lý",2026-05-10 21:51:01.300168
1591,32,2,5,Hơi ít so với hình nhưng ngon,2026-05-11 20:41:01.300168
1592,72,6,5,"Ăn vừa vị, giá cả hợp lý",2026-04-22 13:23:01.300168
1593,27,9,5,"Giao siêu nhanh, shipper dễ thương",2026-05-09 08:24:01.300168
1594,92,5,3,"Ăn vừa vị, giá cả hợp lý",2026-05-06 12:24:01.300168
1595,34,8,5,"Giao siêu nhanh, shipper dễ thương",2026-05-14 10:06:01.300168
1596,85,5,5,Đồ ăn nóng hổi ngon miệng,2026-05-04 12:26:01.300168
1597,89,1,3,Đóng gói cẩn thận sạch sẽ,2026-05-15 15:58:01.300168
1598,100,4,4,"Ăn vừa vị, giá cả hợp lý",2026-04-30 15:22:01.300168
1599,73,8,4,Đóng gói cẩn thận sạch sẽ,2026-04-20 05:46:01.300168
1600,52,5,5,Hơi ít so với hình nhưng ngon,2026-05-15 10:34:01.300168
1601,98,8,5,"Giao siêu nhanh, shipper dễ thương",2026-04-28 21:30:01.300168
1602,90,8,5,Hơi ít so với hình nhưng ngon,2026-05-19 09:16:01.300168
1603,60,2,4,"Giao siêu nhanh, shipper dễ thương",2026-04-27 15:29:01.300168
1604,24,6,5,"Ăn vừa vị, giá cả hợp lý",2026-04-26 16:15:01.300168
1605,18,9,4,Đóng gói cẩn thận sạch sẽ,2026-05-14 06:21:01.300168
1606,87,9,4,Đồ ăn nóng hổi ngon miệng,2026-04-21 14:57:01.300168
1607,32,3,5,Hơi ít so với hình nhưng ngon,2026-05-05 06:54:01.300168
1608,67,4,4,Đóng gói cẩn thận sạch sẽ,2026-05-09 02:36:01.300168
1609,39,4,4,Đồ ăn nóng hổi ngon miệng,2026-04-29 14:56:01.300168
1610,39,2,3,"Ăn vừa vị, giá cả hợp lý",2026-05-18 23:58:01.300168
1611,16,8,5,Hơi ít so với hình nhưng ngon,2026-05-14 02:37:01.300168
1612,40,8,4,"Ăn vừa vị, giá cả hợp lý",2026-05-11 03:48:01.300168
1613,39,6,4,"Giao siêu nhanh, shipper dễ thương",2026-05-18 13:32:01.300168
1614,13,4,5,Hơi ít so với hình nhưng ngon,2026-04-30 13:55:01.300168
1615,23,6,4,"Giao siêu nhanh, shipper dễ thương",2026-04-23 16:50:01.300168
1616,54,5,5,Đóng gói cẩn thận sạch sẽ,2026-04-28 15:47:01.300168
1617,28,9,4,Hơi ít so với hình nhưng ngon,2026-04-26 20:38:01.300168
1618,49,10,4,"Giao siêu nhanh, shipper dễ thương",2026-05-08 23:28:01.300168
1619,94,4,4,"Ăn vừa vị, giá cả hợp lý",2026-05-04 12:41:01.300168
1620,45,8,4,"Giao siêu nhanh, shipper dễ thương",2026-05-15 03:50:01.300168
1621,54,6,4,Hơi ít so với hình nhưng ngon,2026-05-09 01:11:01.300168
1622,30,5,5,"Giao siêu nhanh, shipper dễ thương",2026-04-20 02:05:01.300168
1623,37,9,4,"Giao siêu nhanh, shipper dễ thương",2026-05-11 09:40:01.300168
1624,55,4,3,Đồ ăn nóng hổi ngon miệng,2026-04-20 21:20:01.300168
1625,30,2,5,Đóng gói cẩn thận sạch sẽ,2026-05-09 21:54:01.300168
1626,93,9,4,Đóng gói cẩn thận sạch sẽ,2026-05-17 09:44:01.300168
1627,91,3,4,Hơi ít so với hình nhưng ngon,2026-04-29 20:17:01.300168
1628,24,2,5,Hơi ít so với hình nhưng ngon,2026-04-30 14:24:01.300168
1629,30,4,4,Đồ ăn nóng hổi ngon miệng,2026-05-09 05:23:01.300168
1630,11,1,5,"Giao siêu nhanh, shipper dễ thương",2026-05-02 16:45:01.300168
1631,54,2,4,Đóng gói cẩn thận sạch sẽ,2026-05-11 11:13:01.300168
1632,73,5,4,Đồ ăn nóng hổi ngon miệng,2026-05-07 17:04:01.300168
1633,40,1,4,"Ăn vừa vị, giá cả hợp lý",2026-04-28 20:44:01.300168
1634,89,2,4,"Ăn vừa vị, giá cả hợp lý",2026-05-18 12:58:01.300168
1635,94,8,5,"Giao siêu nhanh, shipper dễ thương",2026-05-12 10:20:01.300168
1636,44,9,4,"Ăn vừa vị, giá cả hợp lý",2026-04-24 06:51:01.300168
1637,31,9,3,Đồ ăn nóng hổi ngon miệng,2026-05-17 23:17:01.300168
1638,86,10,4,"Giao siêu nhanh, shipper dễ thương",2026-05-08 06:33:01.300168
1639,49,8,4,"Giao siêu nhanh, shipper dễ thương",2026-05-14 05:54:01.300168
1640,80,6,4,Đóng gói cẩn thận sạch sẽ,2026-04-30 11:07:01.300168
1641,79,2,3,"Ăn vừa vị, giá cả hợp lý",2026-04-28 16:22:01.300168
1642,48,9,5,"Giao siêu nhanh, shipper dễ thương",2026-05-16 00:25:01.300168
1643,28,3,4,Đồ ăn nóng hổi ngon miệng,2026-05-12 03:11:01.300168
1644,32,10,5,"Ăn vừa vị, giá cả hợp lý",2026-05-10 09:44:01.300168
1645,90,9,3,Đồ ăn nóng hổi ngon miệng,2026-04-30 17:03:01.300168
1646,86,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-11 06:34:01.300168
1647,20,1,4,"Ăn vừa vị, giá cả hợp lý",2026-04-25 10:23:01.300168
1648,85,3,4,Đồ ăn nóng hổi ngon miệng,2026-04-21 09:38:01.300168
1649,97,5,4,Đóng gói cẩn thận sạch sẽ,2026-04-22 01:03:01.300168
1650,79,4,4,Đóng gói cẩn thận sạch sẽ,2026-05-03 08:49:01.300168
1651,18,4,4,Đồ ăn nóng hổi ngon miệng,2026-04-25 00:12:01.300168
1652,74,8,4,"Giao siêu nhanh, shipper dễ thương",2026-04-30 00:36:01.300168
1653,17,4,4,Hơi ít so với hình nhưng ngon,2026-05-09 19:43:01.300168
1654,79,7,5,Đồ ăn nóng hổi ngon miệng,2026-05-19 07:07:01.300168
1655,80,1,5,Đóng gói cẩn thận sạch sẽ,2026-05-18 13:06:01.300168
1656,45,3,3,Hơi ít so với hình nhưng ngon,2026-04-29 04:28:01.300168
1657,71,8,5,"Giao siêu nhanh, shipper dễ thương",2026-05-02 09:06:01.300168
1658,4,2,4,Đóng gói cẩn thận sạch sẽ,2026-05-16 11:42:01.300168
1659,7,3,4,Hơi ít so với hình nhưng ngon,2026-04-25 15:59:01.300168
1660,85,5,3,Hơi ít so với hình nhưng ngon,2026-05-08 14:10:01.300168
1661,20,10,4,"Giao siêu nhanh, shipper dễ thương",2026-04-26 06:01:01.300168
1662,89,3,4,"Giao siêu nhanh, shipper dễ thương",2026-05-15 22:26:01.300168
1663,47,3,4,Hơi ít so với hình nhưng ngon,2026-05-01 02:34:01.300168
1664,70,4,4,Đóng gói cẩn thận sạch sẽ,2026-04-22 23:06:01.300168
1665,6,7,3,"Ăn vừa vị, giá cả hợp lý",2026-04-26 02:37:01.300168
1666,94,9,4,Hơi ít so với hình nhưng ngon,2026-05-16 09:30:01.300168
1667,76,2,4,Đồ ăn nóng hổi ngon miệng,2026-05-03 16:26:01.300168
1668,48,4,5,Đồ ăn nóng hổi ngon miệng,2026-05-08 04:27:01.300168
1669,72,2,3,Đồ ăn nóng hổi ngon miệng,2026-05-04 03:33:01.300168
1670,43,9,4,Hơi ít so với hình nhưng ngon,2026-05-10 23:50:01.300168
1671,90,10,4,Đóng gói cẩn thận sạch sẽ,2026-05-09 05:07:01.300168
1672,24,4,4,Đồ ăn nóng hổi ngon miệng,2026-05-13 19:40:01.300168
1673,93,5,4,"Ăn vừa vị, giá cả hợp lý",2026-04-21 11:44:01.300168
1674,18,9,3,Đóng gói cẩn thận sạch sẽ,2026-05-04 08:38:01.300168
1675,63,5,5,"Ăn vừa vị, giá cả hợp lý",2026-05-15 10:16:01.300168
